Date,Warehouse_ID,Product_ID,Product_Name,Category,Brand,Stock_Level,Sales,Reorder_Level
2025-05-30,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,241,16,25
2025-05-30,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,189,14,40
2025-05-30,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,250,11,20
2025-05-30,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,217,53,30
2025-05-30,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,140,42,40
2025-05-30,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,80,50,30
2025-05-30,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,142,9,35
2025-05-30,W002,P001,Tata Salt 1kg,Grocery,Tata,257,26,30
2025-05-30,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,274,9,25
2025-05-30,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,174,16,40
2025-05-30,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,258,13,20
2025-05-30,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,66,41,30
2025-05-30,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,205,20,40
2025-05-30,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,250,39,30
2025-05-30,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,55,33,35
2025-05-30,W003,P001,Tata Salt 1kg,Grocery,Tata,129,55,30
2025-05-30,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,239,6,25
2025-05-30,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,115,66,40
2025-05-30,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,149,40,20
2025-05-30,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,85,13,30
2025-05-30,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,78,39,40
2025-05-30,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,132,29,30
2025-05-30,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,112,22,35
2025-05-31,W001,P001,Tata Salt 1kg,Grocery,Tata,125,14,30
2025-05-31,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,219,15,25
2025-05-31,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,171,52,40
2025-05-31,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,260,26,20
2025-05-31,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,210,35,30
2025-05-31,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,146,15,40
2025-05-31,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,77,15,30
2025-05-31,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,111,39,35
2025-05-31,W002,P001,Tata Salt 1kg,Grocery,Tata,116,7,30
2025-05-31,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,121,19,25
2025-05-31,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,218,26,40
2025-05-31,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,54,27,20
2025-05-31,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,272,23,30
2025-05-31,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,187,29,40
2025-05-31,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,177,68,30
2025-05-31,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,250,35,35
2025-05-31,W003,P001,Tata Salt 1kg,Grocery,Tata,148,13,30
2025-05-31,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,200,22,25
2025-05-31,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,52,40,40
2025-05-31,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,160,36,20
2025-05-31,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,104,7,30
2025-05-31,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,56,50,40
2025-05-31,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,109,6,30
2025-05-31,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,230,26,35
2025-06-01,W001,P001,Tata Salt 1kg,Grocery,Tata,64,38,30
2025-06-01,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,164,10,25
2025-06-01,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,70,11,40
2025-06-01,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,119,27,20
2025-06-01,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,87,5,30
2025-06-01,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,151,13,40
2025-06-01,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,152,25,30
2025-06-01,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,102,13,35
2025-06-01,W002,P001,Tata Salt 1kg,Grocery,Tata,144,17,30
2025-06-01,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,270,27,25
2025-06-01,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,170,24,40
2025-06-01,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,119,22,20
2025-06-01,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,135,16,30
2025-06-01,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,114,23,40
2025-06-01,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,244,18,30
2025-06-01,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,118,24,35
2025-06-01,W003,P001,Tata Salt 1kg,Grocery,Tata,117,15,30
2025-06-01,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,204,2,25
2025-06-01,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,189,10,40
2025-06-01,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,87,19,20
2025-06-01,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,263,11,30
2025-06-01,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,266,8,40
2025-06-01,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,225,22,30
2025-06-01,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,91,22,35
2025-06-02,W001,P001,Tata Salt 1kg,Grocery,Tata,168,27,30
2025-06-02,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,264,15,25
2025-06-02,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,164,24,40
2025-06-02,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,202,25,20
2025-06-02,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,83,24,30
2025-06-02,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,212,-15,40
2025-06-02,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,174,21,30
2025-06-02,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,197,23,35
2025-06-02,W002,P001,Tata Salt 1kg,Grocery,Tata,98,20,30
2025-06-02,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,160,5,25
2025-06-02,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,52,53,40
2025-06-02,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,146,42,20
2025-06-02,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,109,16,30
2025-06-02,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,194,12,40
2025-06-02,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,69,23,30
2025-06-02,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,113,23,35
2025-06-02,W003,P001,Tata Salt 1kg,Grocery,Tata,196,31,30
2025-06-02,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,98,7,25
2025-06-02,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,232,27,40
2025-06-02,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,80,25,20
2025-06-02,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,239,18,30
2025-06-02,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,258,23,40
2025-06-02,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,230,30,30
2025-06-02,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,76,28,35
2025-06-03,W001,P001,Tata Salt 1kg,Grocery,Tata,231,8,30
2025-06-03,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,228,28,25
2025-06-03,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,78,19,40
2025-06-03,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,201,-5,20
2025-06-03,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,169,20,30
2025-06-03,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,129,18,40
2025-06-03,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,243,31,30
2025-06-03,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,182,19,35
2025-06-03,W002,P001,Tata Salt 1kg,Grocery,Tata,135,8,30
2025-06-03,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,68,16,25
2025-06-03,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,272,21,40
2025-06-03,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,241,32,20
2025-06-03,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,131,26,30
2025-06-03,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,194,11,40
2025-06-03,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,101,44,30
2025-06-03,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,144,53,35
2025-06-03,W003,P001,Tata Salt 1kg,Grocery,Tata,133,32,30
2025-06-03,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,281,18,25
2025-06-03,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,178,25,40
2025-06-03,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,238,28,20
2025-06-03,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,153,32,30
2025-06-03,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,86,30,40
2025-06-03,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,199,28,30
2025-06-03,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,156,16,35
2025-06-04,W001,P001,Tata Salt 1kg,Grocery,Tata,162,14,30
2025-06-04,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,217,23,25
2025-06-04,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,166,29,40
2025-06-04,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,107,17,20
2025-06-04,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,134,30,30
2025-06-04,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,116,34,40
2025-06-04,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,203,10,30
2025-06-04,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,100,11,35
2025-06-04,W002,P001,Tata Salt 1kg,Grocery,Tata,264,18,30
2025-06-04,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,59,23,25
2025-06-04,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,185,14,40
2025-06-04,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,121,33,20
2025-06-04,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,133,24,30
2025-06-04,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,114,41,40
2025-06-04,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,286,5,30
2025-06-04,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,121,37,35
2025-06-04,W003,P001,Tata Salt 1kg,Grocery,Tata,34,46,30
2025-06-04,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,147,5,25
2025-06-04,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,246,30,40
2025-06-04,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,244,18,20
2025-06-04,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,80,50,30
2025-06-04,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,111,43,40
2025-06-04,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,152,18,30
2025-06-04,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,160,18,35
2025-06-05,W001,P001,Tata Salt 1kg,Grocery,Tata,76,29,30
2025-06-05,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,195,37,25
2025-06-05,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,248,5,40
2025-06-05,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,110,5,20
2025-06-05,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,101,13,30
2025-06-05,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,133,25,40
2025-06-05,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,216,24,30
2025-06-05,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,250,30,35
2025-06-05,W002,P001,Tata Salt 1kg,Grocery,Tata,107,8,30
2025-06-05,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,203,5,25
2025-06-05,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,171,28,40
2025-06-05,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,174,11,20
2025-06-05,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,81,5,30
2025-06-05,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,252,21,40
2025-06-05,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,254,27,30
2025-06-05,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,94,18,35
2025-06-05,W003,P001,Tata Salt 1kg,Grocery,Tata,140,15,30
2025-06-05,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,120,-8,25
2025-06-05,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,181,16,40
2025-06-05,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,143,6,20
2025-06-05,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,153,12,30
2025-06-05,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,199,25,40
2025-06-05,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,72,23,30
2025-06-05,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,189,21,35
2025-06-06,W001,P001,Tata Salt 1kg,Grocery,Tata,122,10,30
2025-06-06,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,188,18,25
2025-06-06,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,238,5,40
2025-06-06,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,138,21,20
2025-06-06,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,252,34,30
2025-06-06,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,104,5,40
2025-06-06,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,96,14,30
2025-06-06,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,83,23,35
2025-06-06,W002,P001,Tata Salt 1kg,Grocery,Tata,161,32,30
2025-06-06,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,141,15,25
2025-06-06,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,276,13,40
2025-06-06,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,141,5,20
2025-06-06,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,278,21,30
2025-06-06,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,77,40,40
2025-06-06,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,267,22,30
2025-06-06,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,191,19,35
2025-06-06,W003,P001,Tata Salt 1kg,Grocery,Tata,178,23,30
2025-06-06,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,86,19,25
2025-06-06,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,239,11,40
2025-06-06,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,256,28,20
2025-06-06,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,166,22,30
2025-06-06,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,109,1,40
2025-06-06,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,78,10,30
2025-06-06,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,205,33,35
2025-06-07,W001,P001,Tata Salt 1kg,Grocery,Tata,144,26,30
2025-06-07,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,266,-1,25
2025-06-07,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,141,30,40
2025-06-07,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,118,15,20
2025-06-07,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,167,12,30
2025-06-07,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,106,12,40
2025-06-07,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,161,5,30
2025-06-07,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,91,24,35
2025-06-07,W002,P001,Tata Salt 1kg,Grocery,Tata,152,5,30
2025-06-07,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,287,7,25
2025-06-07,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,195,5,40
2025-06-07,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,242,19,20
2025-06-07,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,196,18,30
2025-06-07,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,214,16,40
2025-06-07,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,229,9,30
2025-06-07,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,79,8,35
2025-06-07,W003,P001,Tata Salt 1kg,Grocery,Tata,80,24,30
2025-06-07,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,239,14,25
2025-06-07,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,254,23,40
2025-06-07,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,129,11,20
2025-06-07,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,245,21,30
2025-06-07,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,154,33,40
2025-06-07,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,119,25,30
2025-06-07,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,83,15,35
2025-06-08,W001,P001,Tata Salt 1kg,Grocery,Tata,219,22,30
2025-06-08,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,145,17,25
2025-06-08,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,94,20,40
2025-06-08,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,115,16,20
2025-06-08,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,235,18,30
2025-06-08,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,99,22,40
2025-06-08,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,272,10,30
2025-06-08,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,232,9,35
2025-06-08,W002,P001,Tata Salt 1kg,Grocery,Tata,82,6,30
2025-06-08,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,167,5,25
2025-06-08,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,91,7,40
2025-06-08,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,245,21,20
2025-06-08,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,282,11,30
2025-06-08,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,183,25,40
2025-06-08,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,203,20,30
2025-06-08,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,187,5,35
2025-06-08,W003,P001,Tata Salt 1kg,Grocery,Tata,72,26,30
2025-06-08,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,184,28,25
2025-06-08,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,129,10,40
2025-06-08,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,61,24,20
2025-06-08,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,281,11,30
2025-06-08,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,77,20,40
2025-06-08,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,146,7,30
2025-06-08,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,293,5,35
2025-06-09,W001,P001,Tata Salt 1kg,Grocery,Tata,143,16,30
2025-06-09,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,240,18,25
2025-06-09,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,131,16,40
2025-06-09,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,179,8,20
2025-06-09,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,259,16,30
2025-06-09,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,267,22,40
2025-06-09,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,230,19,30
2025-06-09,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,185,21,35
2025-06-09,W002,P001,Tata Salt 1kg,Grocery,Tata,223,13,30
2025-06-09,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,58,31,25
2025-06-09,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,178,8,40
2025-06-09,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,76,24,20
2025-06-09,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,82,31,30
2025-06-09,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,65,24,40
2025-06-09,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,152,17,30
2025-06-09,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,283,14,35
2025-06-09,W003,P001,Tata Salt 1kg,Grocery,Tata,19,75,30
2025-06-09,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,211,5,25
2025-06-09,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,245,10,40
2025-06-09,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,77,16,20
2025-06-09,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,80,32,30
2025-06-09,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,92,23,40
2025-06-09,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,227,10,30
2025-06-09,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,113,16,35
2025-06-10,W001,P001,Tata Salt 1kg,Grocery,Tata,127,13,30
2025-06-10,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,126,12,25
2025-06-10,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,257,29,40
2025-06-10,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,236,49,20
2025-06-10,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,58,36,30
2025-06-10,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,98,28,40
2025-06-10,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,204,30,30
2025-06-10,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,139,15,35
2025-06-10,W002,P001,Tata Salt 1kg,Grocery,Tata,230,18,30
2025-06-10,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,139,5,25
2025-06-10,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,246,14,40
2025-06-10,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,275,24,20
2025-06-10,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,141,32,30
2025-06-10,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,239,8,40
2025-06-10,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,145,16,30
2025-06-10,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,75,18,35
2025-06-10,W003,P001,Tata Salt 1kg,Grocery,Tata,233,6,30
2025-06-10,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,90,25,25
2025-06-10,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,146,12,40
2025-06-10,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,157,18,20
2025-06-10,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,74,15,30
2025-06-10,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,234,12,40
2025-06-10,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,66,19,30
2025-06-10,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,134,17,35
2025-06-11,W001,P001,Tata Salt 1kg,Grocery,Tata,85,16,30
2025-06-11,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,166,12,25
2025-06-11,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,155,23,40
2025-06-11,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,141,36,20
2025-06-11,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,72,21,30
2025-06-11,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,275,0,40
2025-06-11,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,267,6,30
2025-06-11,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,126,21,35
2025-06-11,W002,P001,Tata Salt 1kg,Grocery,Tata,221,52,30
2025-06-11,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,186,5,25
2025-06-11,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,256,12,40
2025-06-11,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,190,31,20
2025-06-11,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,224,29,30
2025-06-11,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,194,22,40
2025-06-11,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,220,5,30
2025-06-11,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,159,18,35
2025-06-11,W003,P001,Tata Salt 1kg,Grocery,Tata,135,5,30
2025-06-11,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,80,21,25
2025-06-11,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,150,5,40
2025-06-11,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,226,11,20
2025-06-11,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,125,19,30
2025-06-11,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,181,54,40
